case_id,fold,dice_WT,iou_WT,sens_WT,spec_WT,prec_WT,dice_TC,iou_TC,sens_TC,spec_TC,prec_TC,dice_ET,iou_ET,sens_ET,spec_ET,prec_ET,hd95_WT,hd95_TC,hd95_ET,dice_NCR,dice_ED,dice_ET_channel
BraTS20_Training_125,1,0.9647719381002922,0.9319414471144414,0.973374756254751,0.9977357004229992,0.9563198534903203,0.9558923257906027,0.9155112536783224,0.9609861976847729,0.9994215445958331,0.9508521710399516,0.9480058001497841,0.9011511663132384,0.9335906851206729,0.9996287878125893,0.9628730497831294,6.164413928985596,1.4142135381698608,1.4142135381698608,0.6967782691092862,0.942625518747881,0.9480058001497841
BraTS20_Training_127,1,0.9594873223739203,0.9221293916023993,0.9879957767168565,0.9990510667570878,0.9325779405073986,0.9753702383780787,0.9519245633019013,0.9682389937106918,0.9999671358105093,0.9826073081219084,0.972387391056447,0.9462587190868738,0.9621212121212122,0.9999686448169279,0.982875020582908,1.4142135381698608,1.0,1.0,0.7714285714285715,0.9499857324444214,0.972387391056447
BraTS20_Training_138,1,0.9301588523005448,0.8694364152105407,0.9195538375957437,0.9951685989215822,0.9410113316239399,0.7938844049194059,0.6582158527403484,0.6610045757342685,0.9998770353022188,0.993631197334901,0.9145257715301341,0.8425126525751712,0.8683850257281782,0.9995140768318855,0.9658449502507154,4.358899116516113,10.0,2.0,0.42240175965483695,0.8837737184982594,0.9145257715301341
BraTS20_Training_153,1,0.9165894647292284,0.8460222924638163,0.9993632926417066,0.9918796792300733,0.8464785544029721,0.9589615931721195,0.9211587073853932,0.9991848228842448,0.999612970860058,0.9218514973335157,0.9585488287191969,0.9203972832834295,0.9973094880113951,0.999642533503175,0.9226883373599825,3.1622776985168457,1.0,1.0,0.8103070175438597,0.9033940254561937,0.9585488287191969
BraTS20_Training_154,1,0.9161552390740468,0.8452827121582935,0.9948238845311737,0.9942405362443106,0.8490167265338703,0.9689426174096314,0.9397562480715829,0.9791676713121473,0.9991070881593866,0.9589289087588942,0.9272375666140151,0.8643456722168708,0.970429193832463,0.9986543571286041,0.8877268358867093,4.0,1.4142135381698608,1.0,0.9587543538986791,0.769336471785737,0.9272375666140151
BraTS20_Training_156,1,0.9331126947129275,0.8746122388829533,0.9797606273215023,0.9949591785174136,0.8907048468066905,0.9381488266596877,0.8835031219191587,0.9039823473783756,0.9996277390123103,0.9749994333507106,0.9555764229991331,0.9149318763399958,0.9606419286907268,0.9995387221934297,0.9505640583459078,2.2360680103302,7.874007701873779,1.0,0.8581810173970491,0.893374060439189,0.9555764229991331
BraTS20_Training_166,1,0.952787332749695,0.9098317491245161,0.9297216579446544,0.9983768617395847,0.977026606723782,0.9701235650380762,0.9419805445630409,0.9587438621265124,0.9996495078255516,0.981776653082687,0.9462530712530712,0.8979889245118041,0.9167823844475302,0.99966782429637,0.9776814046964248,2.0,1.0,1.4142135381698608,0.9290813524750922,0.9301951433690033,0.9462530712530712
BraTS20_Training_176,1,0.9631625038074931,0.9289425848741347,0.9559195858368288,0.9989604075581143,0.9705160176481872,0.872609138617097,0.7740076387941618,0.9714518061975689,0.9960478134992368,0.7920228914401368,0.6664925113200976,0.49980410082277654,0.9935098650051921,0.9987561001762709,0.5014412997903563,3.0,5.024755001068115,3.0,0.8177359061345318,0.842519091166211,0.6664925113200976
BraTS20_Training_178,1,0.9581928523263655,0.9197411003236245,0.9968055600522334,0.9976108556515542,0.9224600265657302,0.965578243781136,0.9334473467675578,0.9718633989014127,0.9992536924707318,0.9593738599807647,0.9368321843462423,0.8811705645643253,0.94305389732219,0.9990004418204946,0.9306920276895239,1.4142135381698608,1.4142135381698608,1.4142135381698608,0.8650712430134614,0.889805765355777,0.9368321843462423
BraTS20_Training_194,1,0.9501982209423877,0.9051215571337317,0.9671565084718542,0.9977188964109033,0.9338243845706532,0.97276184470455,0.9469681784014031,0.9691883574817284,0.9993930191228828,0.9763617810041723,0.9326810843420897,0.8738541692266103,0.9182419171573185,0.9993559662993896,0.9475816122584944,3.1622776985168457,1.4142135381698608,1.0,0.9833244902599864,0.7719475916197228,0.9326810843420897
BraTS20_Training_197,1,0.9442671872114037,0.8944187163390621,0.9907059100684708,0.995388796461554,0.9019871032020591,0.9275797010304291,0.8649404547094912,0.9306992483288492,0.9982494381405341,0.9244809962667548,0.89644312009656,0.8123216269332649,0.8791987274341521,0.9985868082631235,0.9143775007694676,3.605551242828369,4.582575798034668,2.4494898319244385,0.8263085720199747,0.8277787923058193,0.89644312009656
BraTS20_Training_203,1,0.9246281505709465,0.8598217919335147,0.896878770275705,0.9987651096421315,0.9541494836171756,0.9281804733727811,0.8659857842798979,0.9427541131395086,0.9996312925165817,0.9140505499308034,0.8873351977626848,0.7974865350089767,0.9480311599615836,0.9994479308955535,0.8339434900966863,41.19525146484375,5.74456262588501,4.0,0.8611744583808438,0.9069629447752338,0.8873351977626848
BraTS20_Training_204,1,0.8339641545140821,0.7152131366652347,0.785478374836173,0.9994519427809546,0.8888295663522572,0.9250239285334467,0.8605065294815988,0.9334621163339772,0.9997696193878991,0.9167369308600337,0.9335130278526504,0.8753159224936815,0.9383608037931813,0.9998139707391718,0.9287150837988827,10.01994514465332,12.206555366516113,3.1622776985168457,0.2865731462925852,0.6522246876094827,0.9335130278526504
BraTS20_Training_209,1,0.9279856598700426,0.8656466850597776,0.9654529348687585,0.9975890835105206,0.8933178033734523,0.9487686538939497,0.9025307867848111,0.9934149487452196,0.9985633153387234,0.9079627714581179,0.8612806594743125,0.7563590331896041,0.9826292527495117,0.9981355748713543,0.7666091977065875,2.4494898319244385,1.7320507764816284,1.4142135381698608,0.9510198994640854,0.7201625190452006,0.8612806594743125
BraTS20_Training_220,1,0.895680500909591,0.811070076773373,0.8975639536362634,0.9962831870437285,0.8938049361242222,0.8767645936665395,0.7805706521739131,0.9592377495462795,0.9981849058776121,0.8073503803501054,0.8076914068904139,0.6774180875304471,0.9237651344690881,0.9980511523695668,0.7175315217843619,8.252228736877441,6.78233003616333,4.898979663848877,0.8676219720232002,0.8562585540102335,0.8076914068904139
BraTS20_Training_226,1,0.9415315188266817,0.8895224898742272,0.9588671224220141,0.9982362398765758,0.9248116134751773,0.9505119453924915,0.9056910569105691,0.9553833436660467,0.9991432040103861,0.9456899725892893,0.9200554364435389,0.8519469123615224,0.9561749064408115,0.9984004650851368,0.8865654605638625,3.1622776985168457,2.0,2.2360680103302,0.632438739789965,0.7803071120689655,0.9200554364435389
BraTS20_Training_228,1,0.8993834850662833,0.8171633560490846,0.953418126159806,0.995736904313761,0.8511451304747394,0.9223220501939462,0.8558419984002953,0.9760033679483582,0.9993210385090943,0.8742379485890265,0.8887947827559922,0.7998475609756097,0.9618698441796517,0.9992509718724687,0.8260390428211587,19.854473114013672,4.690415859222412,3.605551242828369,0.9256375019086883,0.8631708899827479,0.8887947827559922
BraTS20_Training_230,1,0.9595563802242555,0.9222569699942769,0.9945007714348688,0.997388128256572,0.9269843552578866,0.96942285641483,0.9406601557670912,0.9715270684371808,0.9998161985570514,0.9673277396389525,0.979310797075314,0.9594603276582075,0.989662027833002,0.9998301794377689,0.969173859432799,1.4142135381698608,1.0,1.0,0.14492753623188406,0.9468706323830676,0.979310797075314
BraTS20_Training_232,1,0.9285452586796157,0.8666210740132083,0.9253523122363789,0.998035139963888,0.9317603160667252,0.6515182813468292,0.4831495098039216,0.8431151241534989,0.9961284375859503,0.5308771273611371,0.5476007500537948,0.3770318320352184,0.9353145017326473,0.995656994668646,0.38712621696801114,3.605551242828369,16.124515533447266,35.20937728881836,0.5702119949266171,0.8163271166243127,0.5476007500537948
BraTS20_Training_233,1,0.9441627393664619,0.8942313125035313,0.9450083592070695,0.9996998388409171,0.9433186315413041,0.8334111059262715,0.7144,0.9914877868245744,0.9996706829934162,0.7188086933190233,0.8545484563315172,0.7460363217065437,0.979560938682816,0.9997401335594098,0.7578330893118594,1.4142135381698608,5.099019527435303,4.711266994476318,0.1774193548387097,0.895523489685205,0.8545484563315172
BraTS20_Training_238,1,0.862960992050054,0.7589546057931222,0.7599116190303086,0.9999250340385987,0.9983433948466148,0.9608914154602194,0.9247266645244745,0.968887852968344,0.9981691582595883,0.9530258901050379,0.4928114810916279,0.3269740148024495,0.9842584284066145,0.9746939947940789,0.3286928826445432,15.588457107543945,2.2360680103302,10.72380542755127,0.01963959795378011,0.34672177245321023,0.4928114810916279
BraTS20_Training_239,1,0.8739429055043781,0.7761088756301744,0.8939335419857495,0.9961108425234112,0.8548267957208354,0.7718908318352672,0.6285197210837281,0.6586712779606181,0.9997121942942854,0.9321124092200821,0.7704543972879588,0.6266171792152704,0.8053700422516015,0.9993020348368986,0.7384403899025244,26.476404190063477,6.557438373565674,4.898979663848877,0.5371001573151547,0.8136086497032762,0.7704543972879588
BraTS20_Training_245,1,0.9378126097239429,0.8829069317799094,0.9030249677855603,0.9987260092417829,0.9753879227186285,0.8977946376904777,0.814543884824939,0.9037799352750809,0.9970648215586307,0.8918880940214614,0.8670072451656505,0.765236354306972,0.8628749963838342,0.9969492456291312,0.8711792625045637,5.099019527435303,5.0,4.123105525970459,0.23759834830645613,0.8023557705446694,0.8670072451656505
BraTS20_Training_247,1,0.9389640556887944,0.884950279698906,0.9018478678169662,0.9990583121280896,0.9792664605897575,0.9637891373418139,0.9301090850074771,0.9511582141925694,0.9993308624198455,0.976760040417321,0.9243571728379291,0.859353262529266,0.9717223650385605,0.9976375611145887,0.8813948632282314,4.123105525970459,1.7320507764816284,1.0,0.8622041017169569,0.8117254866198539,0.9243571728379291
BraTS20_Training_251,1,0.9704796157281131,0.9426521616805777,0.9697422848253157,0.9992002086237178,0.9712180687239568,0.9466981718691705,0.8987909700576179,0.9105741626794258,0.9999099142936426,0.9858067858067858,0.945548282453803,0.8967203208262374,0.9260751163054578,0.9998104979535749,0.9658579881656805,1.4142135381698608,1.4142135381698608,1.4142135381698608,0.7737277689734108,0.9577327883611795,0.945548282453803
BraTS20_Training_256,1,0.9240772255149345,0.858869472260401,0.9119665494894975,0.996711769585455,0.9365138836851089,0.9080339913463498,0.8315588435448817,0.8968086113829351,0.996979999902806,0.9195439502196904,0.8365471372225516,0.7190210828357134,0.8344605019543304,0.9962628586751838,0.8386442342482039,4.4721360206604,4.690415859222412,4.123105525970459,0.759867556630052,0.6934965367152374,0.8365471372225516
BraTS20_Training_259,1,0.9581261640618673,0.9196182215278911,0.9916606601069446,0.9962511876720345,0.9267855184622374,0.2946809436754592,0.1728010618204094,0.9992619926199262,0.9750658596653363,0.1728231179639037,0.8170467289719626,0.6906838579193528,0.9973532901341609,0.9981300544263707,0.6919521306908124,3.0,25.141590118408203,2.8284270763397217,0.03367819973597765,0.5406102499290707,0.8170467289719626
BraTS20_Training_272,1,0.9595533318102966,0.9222513379564615,0.9778696535385528,0.9960004438672511,0.9419105542795746,0.7859208999673848,0.6473391230820723,0.9424248252869142,0.9883988871755962,0.673993984079821,,,,,,2.4494898319244385,20.736440658569336,,0.7858429982301074,0.7546119698246079,
BraTS20_Training_286,1,0.9170902794734622,0.8468760249262053,0.8663395403455796,0.9998235861459753,0.9741570384343315,0.5748482690807988,0.40335934526075373,0.4035897924204913,0.9999961404515414,0.998586405937095,,,,,,8.774964332580566,8.306623458862305,,0.5693669162695711,0.2216508099768578,
BraTS20_Training_292,1,0.9227430820858573,0.8565673301709071,0.9799922098156323,0.9962349285186014,0.87181353015235,0.8646797634066816,0.7616175027420192,0.9804008991435843,0.9947950239850331,0.7733927341471636,0.6665782141435584,0.4999004975124378,0.6584534731323722,0.9995994471708888,0.6749059645351961,3.7416574954986572,4.242640495300293,15.650802612304688,0.8568484837901318,0.6499241530423058,0.6665782141435584
BraTS20_Training_297,1,0.8309440126004463,0.7107820511221168,0.7610530815056233,0.9982859495774599,0.9149698098663926,0.7093695181095863,0.5496302218668798,0.5608631802235458,0.9998404217706749,0.964842105263158,,,,,,9.848857879638672,8.602325439453125,,0.7093878182803188,0.667127493036778,
BraTS20_Training_301,1,0.8891336107667788,0.8003965367792845,0.9275702013670792,0.990762991284549,0.8537557388199286,0.6445276747434847,0.4755004309081055,0.931899703987463,0.9821915135162028,0.49261795622319177,0.6134941912421805,0.44247502417015794,0.7090111025045185,0.9992591014135507,0.5406576097657019,9.110433578491211,19.23276710510254,14.247806549072266,0.6299389002036659,0.6643936601548102,0.6134941912421805
BraTS20_Training_305,1,0.932992409475543,0.8744009112596445,0.9731623890736001,0.9954888381704287,0.8960072235558394,0.8697298678494912,0.7694884993507698,0.9266477724880282,0.9954198568881388,0.8193995209994815,,,,,,3.1622776985168457,4.690415859222412,,0.8703344149219743,0.7469384385348536,
BraTS20_Training_310,1,0.944156572359208,0.8942202486109703,0.9553792902883667,0.9962833100665776,0.9331944568220302,0.8601823546044804,0.75466664170302,0.8576976274071709,0.9961214372202989,0.8626815200059927,,,,,,10.009936332702637,5.830951690673828,,0.8592137592137592,0.7475547275267815,
BraTS20_Training_313,1,0.9404938850359177,0.8876719744725595,0.9970473534347173,0.9932558797438297,0.890011586517886,0.8796564657744438,0.785166726902665,0.9873463139262307,0.9932974640256247,0.7931478421275124,0.6606129398410897,0.49322033898305084,0.6081504702194357,0.9999323190703615,0.7229813664596273,3.605551242828369,5.916079998016357,20.616233825683594,0.8770961739111728,0.7831186870852126,0.6606129398410897
BraTS20_Training_326,1,0.9223134552995084,0.8558271974675491,0.8799550070600624,0.9986831745553851,0.9689561573801597,0.6595186275764947,0.4920013370899193,0.49315134061410576,0.9998908234704946,0.995282639146045,0.30106655866072635,0.17720915448188176,0.9338358458961474,0.998184399224185,0.17946241751166908,5.74456262588501,16.124515533447266,11.218270301818848,0.6178265771394614,,0.30106655866072635
BraTS20_Training_333,1,0.9664842444227042,0.9351422454927653,0.9607602047846687,0.9984254745964993,0.9722768984880746,0.6725245950697639,0.5066192507763319,0.5068363394432823,0.9999769292812651,0.9991552645911369,0.35620540826213337,0.2166970314007073,0.2309537407195888,0.999833661822356,0.7782909930715936,2.4494898319244385,14.978296279907227,11.789826393127441,0.6373072580739676,0.1673175211257154,0.35620540826213337
BraTS20_Training_341,1,0.8800524838721434,0.7857979692788336,0.9681635926222935,0.9990289274916868,0.8066412774771163,0.9430129516019087,0.8921707726041532,0.9072665267576075,0.9999567847303367,0.981691739994323,0.9375451785456123,0.8824329840794666,0.8981994459833795,0.9999567905783363,0.9804959177502268,4.4721360206604,1.7320507764816284,1.4142135381698608,0.7607655502392344,0.7052557374481084,0.9375451785456123
BraTS20_Training_342,1,0.9216296568642988,0.8546504109009253,0.9679433832879503,0.9940021851312871,0.8795455507897809,0.9571143437685433,0.9177557846822304,0.9515960347185598,0.9987716052305496,0.9626970275182898,0.9088191865407849,0.8328768022044712,0.889983349399702,0.9988537462893992,0.9284695556774547,5.656854152679443,3.0,1.4142135381698608,0.9324432962685286,0.7739279957012359,0.9088191865407849
BraTS20_Training_346,1,0.9520397351804558,0.9084693066529524,0.9890690216838033,0.9980672975208628,0.9176830348182344,0.9782157600287426,0.9573603915208749,0.9828350842038573,0.9995008425700029,0.9736396543671182,0.9241284561222738,0.858957987485634,0.9481956583027911,0.9991940052362319,0.9012527634487841,2.2360680103302,1.0,1.0,0.9805381751180376,0.7819168711428359,0.9241284561222738
BraTS20_Training_348,1,0.9764855584026216,0.9540515685139139,0.9872873390356236,0.9991387308523747,0.9659175814701995,0.9530201342281879,0.9102564102564102,0.9187762307641063,0.9998379311478455,0.989915483859391,0.9162739420665592,0.845484830192054,0.8641286961290617,0.9997230150656842,0.9751166808488693,1.4142135381698608,2.8284270763397217,2.2360680103302,0.8974420704182967,0.8624631661163773,0.9162739420665592
BraTS20_Training_357,1,0.8897162253073206,0.8013412837214426,0.9802240377326707,0.9950187548465839,0.8145094690872444,0.8755631156887302,0.7786680852478638,0.945689481122552,0.9980289271270759,0.8151190310455242,0.849407087531702,0.7382342428213988,0.842534675006799,0.9992318031996617,0.8563925362819627,3.605551242828369,6.7082037925720215,3.1622776985168457,0.8047205888400016,0.7842609719186144,0.849407087531702
BraTS20_Training_366,1,0.8457082772233393,0.7326642481581512,0.9916720744105559,0.9945526420169524,0.7372001029137454,0.8990386669515061,0.8165942253958398,0.8892363605629041,0.9993036112635668,0.9090594893506718,0.8836148823712302,0.7914964723356851,0.8635235732009926,0.9994062748521221,0.9046633773674996,23.021728515625,11.224971771240234,9.539392471313477,0.9016313610908205,0.7123100895987534,0.8836148823712302
BraTS20_Training_007,2,0.8971331809731317,0.8134555918227109,0.9524539877300614,0.9978491084370905,0.8478859368355082,0.9327207435572454,0.8739238000989609,0.9240347389348121,0.9998282042801587,0.9415715961189892,0.8924010217113666,0.8057076967425771,0.9076148725442442,0.9997560466148258,0.8776888051499451,3.605551242828369,17.72004508972168,1.0,0.8558052434456929,0.8552501030329858,0.8924010217113666
BraTS20_Training_008,2,0.8236740888039981,0.7002090840339873,0.9412186808586976,0.9966195998606965,0.7322292519538519,0.8268199233716476,0.7047681254082299,0.7887426900584795,0.9999525830872308,0.8687600644122383,0.843065693430657,0.7287066246056783,0.7630057803468208,0.9999834193828578,0.9418960244648318,8.306623458862305,11.423596382141113,11.304675102233887,0.41148325358851673,0.8124830687544021,0.843065693430657
BraTS20_Training_011,2,0.8908919435472429,0.8032508089397246,0.9681117358969707,0.9966479933878226,0.8250807735711967,0.9147910720134762,0.8429630907209382,0.9419870868266358,0.9996436029953721,0.8891213389121339,0.7506709432480199,0.6008592685738238,0.9930723934880499,0.9988995446935514,0.6033884036620015,8.384332656860352,2.8284270763397217,3.1622776985168457,0.42435182146373485,0.8679885419417752,0.7506709432480199
BraTS20_Training_017,2,0.9216405026889222,0.8546690644326506,0.9669505150955755,0.9960989879235723,0.8803867528125423,0.8762625361361933,0.779775138156641,0.8343641677428125,0.9997039606330874,0.9225913121899895,0.8304373876572798,0.7100409836065574,0.9595679867072833,0.9992721031972968,0.7319391634980988,2.8284270763397217,6.78233003616333,1.4142135381698608,0.606408332597758,0.8973413884102855,0.8304373876572798
BraTS20_Training_018,2,0.7485598492155492,0.5981587283629369,0.9374750653841039,0.9915911941792166,0.6230133596500272,0.6241046402989723,0.45359891353553644,0.9842829076620825,0.9992283260701388,0.45690834473324216,0.687857596948506,0.5242248062015504,0.9575221238938053,0.9995461814619824,0.5367063492063492,5.830951690673828,13.601470947265625,13.601470947265625,0.2360540223135643,0.7419666563464588,0.687857596948506
BraTS20_Training_019,2,0.9056656014582204,0.8275949313711021,0.89622576888828,0.9987815715378868,0.9153064079843298,0.9219679868664067,0.8552324751344406,0.8746288995960481,0.9998448806796223,0.9747247382979878,0.7932596011495254,0.65735729234322,0.9282584326913278,0.9986586499663501,0.6925416254846803,4.123105525970459,2.2360680103302,1.7320507764816284,0.6161817954800849,0.782690735266369,0.7932596011495254
BraTS20_Training_020,2,0.9035330949422886,0.8240404619369083,0.883842322470471,0.9960934136529203,0.9241212251068338,0.8678014065561714,0.7664745492366004,0.7853153509843399,0.9991211978934047,0.9696490607642861,0.7028468985299391,0.5418380434301888,0.8939438161255017,0.9947791852105443,0.5790617984166371,4.4721360206604,6.78233003616333,1.7320507764816284,0.7201604123313534,0.7667375545241458,0.7028468985299391
BraTS20_Training_025,2,0.8877648548341049,0.7981809050834217,0.973909609597342,0.9942703117236765,0.8156211155333052,0.9594982878284942,0.9221496481981187,0.9907068736622504,0.9990399961935709,0.9301958789112185,0.8820151396502218,0.788932990894233,0.9691389892732175,0.9986163031595685,0.8092637831106002,16.0,1.4142135381698608,1.0,0.9560262734443008,0.7830685338075777,0.8820151396502218
BraTS20_Training_032,2,0.8792978833247289,0.7845955408144463,0.9640754716981133,0.9980504841629978,0.8082252451755774,0.9035807860262008,0.8241198024534013,0.8903614457831325,0.9995507541942436,0.9171985815602837,0.8103607770582794,0.6811819595645412,0.8702290076335878,0.9991511076382081,0.7581997084548106,5.196152210235596,2.4494898319244385,1.4142135381698608,0.8022590688581566,0.6262626262626263,0.8103607770582794
BraTS20_Training_037,2,0.8731074111663111,0.7747920430197874,0.7805841988032443,0.9995118596007336,0.9905137225414898,0.9393412810668822,0.8856206660062486,0.93113808436486,0.9995805417125603,0.9476903004851795,0.8537720390640362,0.7448536139066788,0.8563539543751233,0.9992579337054854,0.8512056459517742,5.0,1.7320507764816284,1.0,0.8303119730185498,0.845749862205475,0.8537720390640362
BraTS20_Training_060,2,0.9320080931859489,0.8726733669417419,0.9336837524620952,0.9978803761368892,0.930338437664027,0.942830443939246,0.8918441119818464,0.9788589632203881,0.998851355359762,0.9093599504963814,0.8393467527535131,0.7231675392670157,0.8882636655948553,0.9987490597618741,0.7955363570914327,6.0,2.0,1.4142135381698608,0.9073925807312516,0.8646853180713324,0.8393467527535131
BraTS20_Training_061,2,0.8569168570926349,0.7496540058434569,0.9340869898447979,0.9983786850112649,0.7915245981490502,0.9225201385375725,0.8561831840508524,0.8838926174496644,0.9998633184946768,0.9646781150809799,0.7893994925288976,0.6520726595249184,0.8573178199632578,0.999353894529567,0.7314524555903866,22.26654815673828,2.0,1.4142135381698608,0.7998957337735685,0.6126671713348474,0.7893994925288976
BraTS20_Training_067,2,0.9535257578489789,0.9111793864022996,0.9521704149266311,0.9982426338640952,0.9548849647286644,0.9564716995472362,0.9165747580896889,0.9883540895321441,0.9989815378195279,0.9265819589363851,0.8801015257708171,0.7858761718347584,0.9936500700120486,0.9976402309951982,0.789842880439003,1.7320507764816284,1.4142135381698608,2.0,0.7670811547080276,0.9226049911592638,0.8801015257708171
BraTS20_Training_076,2,0.9061011750325757,0.8283226513745994,0.9309307174675386,0.9979831149531888,0.8825617179953725,0.8627740124209511,0.7586654032217844,0.7994954538287696,0.9996084568727098,0.936930278393693,0.7825644072832223,0.6427973783293822,0.8701274185936763,0.9985718777692022,0.7110134197130958,3.0,3.1622776985168457,2.0,0.5036745855409331,0.8484589373858292,0.7825644072832223
BraTS20_Training_080,2,0.8959899341598603,0.8115776856418621,0.9502576845205227,0.9976298432320169,0.8475856266289068,0.8413217321329779,0.7261046965882455,0.7920454545454545,0.9996971373638381,0.8971361149844471,0.8397510133178923,0.7237679351216469,0.8673744019138756,0.9995814307938242,0.8138327721661055,3.0,4.582575798034668,2.2360680103302,0.6240316466128235,0.8523855621629097,0.8397510133178923
BraTS20_Training_082,2,0.7187245147610504,0.5609445611355102,0.8724878724878725,0.998261381058475,0.6110379255356029,0.9099345430441628,0.8347522043174217,0.8722795869737887,0.9999123975972797,0.9509871839279529,0.8325570563577084,0.7131458208657491,0.7912793271359009,0.9998468574214749,0.8783783783783784,19.10497283935547,1.7320507764816284,1.4142135381698608,0.7900028727377191,0.4446407065435568,0.8325570563577084
BraTS20_Training_085,2,0.9083815344319546,0.8321419645088728,0.91919052483366,0.9989036670874726,0.8978238006633767,0.8206813072799585,0.6958944281524927,0.9111736848841674,0.9993063517459588,0.7465394295302014,0.5962661403075911,0.42477150222638854,0.9821186670279057,0.9986117628376107,0.4280821917808219,2.2360680103302,15.264337539672852,21.863157272338867,0.4003853564547206,0.8383165043338396,0.5962661403075911
BraTS20_Training_104,2,0.962728693255531,0.9281358570277106,0.9839820844505996,0.9968108848467054,0.9423740101706204,0.9675967971737808,0.9372276204926235,0.9874832060679241,0.9990481219200947,0.9484955405272959,0.9405609765838203,0.8877915158825894,0.9837101804410782,0.9988366821695758,0.9010380799347055,2.0,2.4494898319244385,1.0,0.9364365256124721,0.9427489497141195,0.9405609765838203
BraTS20_Training_105,2,0.9244281045751634,0.8594758830231675,0.905489756722151,0.9995445100180562,0.9441755674232309,0.9640894568690096,0.9306686405132001,0.9528861942655046,0.9999360313223138,0.9755592913487651,0.9394523071769534,0.8858180669614656,0.9597878165639973,0.9998349480018561,0.9199606363785469,4.690415859222412,1.0,1.0,0.874629280129415,0.8784749324527169,0.9394523071769534
BraTS20_Training_111,2,0.9289174859282969,0.8672697702785119,0.9842877578330488,0.9984068234162087,0.8794450514337545,0.9574841198706208,0.918436004784689,0.9468208092485549,0.9997825406732996,0.9683903515686584,0.9196408144589339,0.8512361691990047,0.9151394422310757,0.9996431688338953,0.9241866881250719,2.0,1.4142135381698608,1.0,0.9142717378011496,0.8391028646154606,0.9196408144589339
BraTS20_Training_112,2,0.9667127952179431,0.93557027585747,0.9882307362687032,0.9971764346989056,0.9461119571997775,0.9806643238394919,0.9620622006808609,0.9741754549969326,0.99975357051171,0.9872402155248978,0.9597746713957855,0.9226603554093626,0.95495308477954,0.9995207842085038,0.9646451937594364,1.4142135381698608,1.0,1.0,0.950296329498481,0.9436886435152908,0.9597746713957855
BraTS20_Training_114,2,0.9386037865075094,0.8843104719764012,0.928618446526756,0.9984991950860818,0.948806203390501,0.9697660824317461,0.9413066934553708,0.9738817460928478,0.9994863097843415,0.9656850583048647,0.9145357850736896,0.8425296499855366,0.9650844930417495,0.9990045283754765,0.8690187595569313,32.649654388427734,1.4142135381698608,1.0,0.9436287362349239,0.869784222992894,0.9145357850736896
BraTS20_Training_117,2,0.9671845154717942,0.9364543134378044,0.9720864156449177,0.9990917794585136,0.9623318044750779,0.9693023255813954,0.9404332129963899,0.9845669291338582,0.9998214963873984,0.9545038167938932,0.9421617121308585,0.8906481481481482,0.9796313270190448,0.9997064411480335,0.9074528301886793,1.4142135381698608,2.63895845413208,1.0,0.8853372979000186,0.959332622276398,0.9421617121308585
BraTS20_Training_119,2,0.734551441507543,0.5804672474261794,0.6375582479030755,0.9990049751243781,0.8663514711469459,0.9392712550607287,0.8854961832061069,0.9435765009683666,0.9998415606895853,0.9350051177072671,0.8818846111898789,0.7887241513850956,0.9052843708016122,0.9997943639521254,0.8596640442270891,27.874719619750977,2.0,1.0,0.922090112640801,0.628751426162012,0.8818846111898789
BraTS20_Training_133,2,0.9425512362960272,0.891344591481209,0.9137179508427664,0.9987392100270472,0.973263542558544,0.6242079551497562,0.453708071278826,0.4588119940109446,0.9996531388078025,0.9760683278836396,0.8484940675387892,0.7368560105680317,0.782723394701392,0.9995573419762744,0.9263318719277268,3.5418713092803955,22.759613037109375,1.7320507764816284,0.44904389256759353,0.5621616348827001,0.8484940675387892
BraTS20_Training_140,2,0.9516811675147154,0.9078165325510112,0.9555939141011355,0.9972405913367705,0.9478003322979123,0.9466425327307253,0.8986906744818571,0.9167437358855791,0.9996552847904933,0.9785573258643647,0.9086501091905097,0.832592843818891,0.9347014925373134,0.9988200229034984,0.8840115232265034,2.0,2.8284270763397217,1.0,0.8089064105055666,0.9039304602591584,0.9086501091905097
BraTS20_Training_141,2,0.8964139809350885,0.8122737742678513,0.9136247975942633,0.9991624517524695,0.8798396079304968,0.5991589346505574,0.42771371390450774,0.4920513101633593,0.999575574760557,0.7658703071672355,0.31874298540965207,0.18958611481975968,0.20056497175141244,0.9999873496615264,0.7759562841530054,8.246211051940918,6.78233003616333,7.8102498054504395,0.5842441447835344,0.6945905980260669,0.31874298540965207
BraTS20_Training_146,2,0.8941507633073236,0.8085647967543107,0.8217889499038519,0.999399557637736,0.9804865357096396,0.9490113831517196,0.9029701824912514,0.9287562840229646,0.9996589992409181,0.9701696600584178,0.8814320600034886,0.7880004678180188,0.8717384741449951,0.9991279953483648,0.8913436521585748,3.605551242828369,1.4142135381698608,1.4142135381698608,0.8654125909204916,0.8230249740897997,0.8814320600034886
BraTS20_Training_148,2,0.9019597251996017,0.8214268145706767,0.8944739432328738,0.9956074100851959,0.9095718604461149,0.704032451529889,0.5432485191168551,0.8904888006178969,0.9926123734137262,0.5821401521982184,0.7643326087433854,0.6185585329447721,0.8772681451612904,0.9973682274196577,0.677158308368673,5.0,12.688577651977539,3.464101552963257,0.4664341572254836,0.7868211178970118,0.7643326087433854
